interactor_A	interactor_B	confidence_value
Kat2a	Med1	0.34505215
Ywhae	Sfxn5	0.34505215
Ywhab	Sfxn5	0.34505215
Grid2	Sfxn5	0.34505215
Tmub1	Grip1	0.34505215
Ywhae	Grip1	0.34505215
Ywhae	Taldo1	0.34505215
Eed	Hnrnpab	0.34505215
Tfcp2l1	Hnrnpab	0.34505215
Ywhae	Hnrnpab	0.34505215
Trim28	Hnrnpab	0.34505215
Prkce	Hnrnpab	0.34505215
Hsd3b7	Hnrnpab	0.34505215
Pgls	Hnrnpab	0.34505215
Pou5f1	Hnrnpab	0.34505215
Cyfip1	Myo5a	0.34505215
Ywhab	Myo5a	0.34505215
Ywhae	Myo5a	0.34505215
Pex5l	Myo5a	0.34505215
Agap2	Myo5a	0.34505215
Shank3	Myo5a	0.34505215
Hmga2	Myo5a	0.34505215
Cyfip2	Myo5a	0.34505215
Csf1	Myo5a	0.34505215
Tnik	Myo5a	0.34505215
Syngap1	Myo5a	0.34505215
Cacnb4	Cacna1d	0.34505215
Ppp1ca	Cacna1d	0.34505215
Pgls	Sec14l2	0.34505215
Ywhae	Sec14l2	0.34505215
Ywhae	Wdr77	0.34505215
Ccnd1	Wdr77	0.34505215
Dnajc11	Wdr77	0.34505215
Hdac4	Ophn1	0.34505215
Ywhae	Thumpd1	0.34505215
Ppp1ca	Mlycd	0.34505215
Ywhae	Nrbp1	0.34505215
Ywhab	Dhrs7b	0.34505215
Cdk9	Rfc4	0.34505215
Nanog	Rfc4	0.34505215
Cenpc1	Rfc4	0.34505215
Got1	Nans	0.34505215
Ywhae	Nans	0.34505215
Pgls	Atg5	0.34505215
Ywhae	Atg5	0.34505215
Srsf1	Cdk9	0.34505215
Ywhae	Cdk9	0.34505215
Tbx5	Cdk9	0.34505215
Ywhaz	Mpst	0.34505215
Gm10681	Mpst	0.34505215
Ywhae	Mpst	0.34505215
Hsd3b4	Mpst	0.34505215
Ywhab	Stoml2	0.34505215
Atp6v1a	Stoml2	0.34505215
Dlst	Stoml2	0.34505215
Pdha1	Stoml2	0.34505215
Pde4dip	Stoml2	0.34505215
Ywhae	Amn	0.34505215
Ywhaz	Amn	0.34505215
Gm10681	Amn	0.34505215
Hsd3b4	Amn	0.34505215
Ywhae	Pacsin3	0.34505215
Hdac4	Pacsin3	0.34505215
Hmga2	Psip1	0.34505215
Ywhae	Psip1	0.34505215
Lat	Psip1	0.34505215
Ywhae	Rpp25l	0.34505215
Ywhae	Mustn1	0.34505215
Adrm1	Psmd6	0.34505215
Eed	Psmd6	0.34505215
Hmga2	Psmd6	0.34505215
Cblb	Psmd6	0.34505215
Psmc6	Psmd6	0.34505215
Ywhae	Rap1b	0.34505215
Pde4dip	Homer3	0.34505215
Shank3	Homer3	0.34505215
Shank1	Homer3	0.34505215
Tnik	Homer3	0.34505215
Dlgap1	Homer3	0.34505215
Actn1	Homer3	0.34505215
Ywhae	Ggt7	0.34505215
Vdac1	Sfxn1	0.34505215
Cox15	Sfxn1	0.34505215
Coq2	Sfxn1	0.34505215
Soat1	Sfxn1	0.34505215
Zap70	Sfxn1	0.34505215
Pdha1	Sfxn1	0.34505215
Grid2	Sfxn1	0.34505215
Ywhab	Sfxn1	0.34505215
Sdha	Sfxn1	0.34505215
Tcf4	Smarcd2	0.34505215
Ywhae	Smarcd2	0.34505215
Hdac4	Smarcd2	0.34505215
Tfcp2l1	Smarcd2	0.34505215
Hsd3b7	Gorasp2	0.34505215
Ywhae	Gorasp2	0.34505215
Kcnq1	Eif3m	0.34505215
Dnaaf2	Eif3m	0.34505215
Ywhae	Eif3m	0.34505215
Ywhae	Nxf1	0.34505215
Ywhaz	Hadhb	0.34505215
Gm10681	Hadhb	0.34505215
Prkce	Hadhb	0.34505215
Iqcb1	Hadhb	0.34505215
Ywhae	Hadhb	0.34505215
Ywhab	Hadhb	0.34505215
Hsd3b4	Hadhb	0.34505215
Dtnbp1	Hadhb	0.34505215
Pgls	Gimap4	0.34505215
Ywhae	Gimap4	0.34505215
Atp6v1a	Plpp3	0.34505215
Ywhab	Plpp3	0.34505215
Asf1a	Plpp3	0.34505215
Hdac4	Plpp3	0.34505215
Gm10681	Actr3	0.34505215
Ywhab	Actr3	0.34505215
Hsd3b4	Actr3	0.34505215
Pgls	Actr3	0.34505215
Lrrk2	Actr3	0.34505215
Ywhaz	Actr3	0.34505215
Ywhae	Actr3	0.34505215
Aicda	Actr3	0.34505215
Ywhae	Sar1a	0.34505215
Pgls	Sar1a	0.34505215
Abcf1	Pdxdc1	0.34505215
Ywhae	Pdxdc1	0.34505215
Ywhab	Nlgn1	0.34505215
Ywhae	Ufsp2	0.34505215
Ywhae	Slc39a3	0.34505215
Ywhae	Arfgap2	0.34505215
Hsd3b4	Eps8l2	0.34505215
Ywhae	Eps8l2	0.34505215
Gm10681	Eps8l2	0.34505215
Ywhae	Emilin1	0.34505215
Pgls	Emilin1	0.34505215
Trpm7	Prc1	0.34505215
Hmga2	Prc1	0.34505215
Spata7	Usp11	0.34505215
Ywhae	Nono	0.34505215
Ryr2	Nono	0.34505215
Hsd3b4	Pls3	0.34505215
Ywhae	Pls3	0.34505215
Rpgrip1l	Pls3	0.34505215
Gm10681	Pls3	0.34505215
Gm10681	Aass	0.34505215
Hsd3b4	Aass	0.34505215
Ywhae	Aass	0.34505215
Ywhae	Rragc	0.34505215
Ywhae	Nrf1	0.34505215
Kat2a	Med24	0.34505215
Tada2a	Med24	0.34505215
Cdk9	Med24	0.34505215
Tfcp2l1	Med24	0.34505215
Dlg4	Psat1	0.34505215
Ywhae	Psat1	0.34505215
Hmga2	Psat1	0.34505215
Nr2c2	Tab2	0.34505215
Ywhae	Vwa5a	0.34505215
Ywhae	Me2	0.34505215
Tsc1	Tmed9	0.34505215
Ywhae	Rbm10	0.34505215
Hmga2	Lsr	0.34505215
Hdac4	Stk24	0.34505215
Ywhae	Stk24	0.34505215
Ywhah	Aco2	0.34505215
Dlg4	Aco2	0.34505215
Ywhaz	Aco2	0.34505215
Gm10681	Aco2	0.34505215
Cav3	Aco2	0.34505215
Snta1	Aco2	0.34505215
Hsd3b4	Aco2	0.34505215
Ywhab	Aco2	0.34505215
Ywhae	Aco2	0.34505215
Gm10681	Emc3	0.34505215
Hsd3b4	Emc3	0.34505215
Ywhae	Emc3	0.34505215
Pi4kb	Dctn2	0.34505215
Cep290	Dctn2	0.34505215
Ywhab	Dctn2	0.34505215
Cav3	Dctn2	0.34505215
Dnajc11	Dctn2	0.34505215
Rpgrip1l	Dctn2	0.34505215
Ywhae	Dctn2	0.34505215
Ywhaz	Dctn2	0.34505215
Ywhae	Reep3	0.34505215
Ywhae	Dpp3	0.34505215
Pgls	Dpp3	0.34505215
Iqcb1	Ciao1	0.34505215
Ywhah	Ciao1	0.34505215
Ywhae	Ciao1	0.34505215
Gm10681	Cryl1	0.34505215
Ywhae	Cryl1	0.34505215
Hsd3b4	Cryl1	0.34505215
Meikin	Prpf19	0.34505215
Dlst	Prpf19	0.34505215
Pdha1	Prpf19	0.34505215
Cdk9	Prpf19	0.34505215
Ywhae	Prpf19	0.34505215
Pgls	Prpf19	0.34505215
Dld	Prpf19	0.34505215
Hsd3b7	Prpf19	0.34505215
Ywhaz	Nampt	0.34505215
Ywhae	Nampt	0.34505215
Xpo7	Nampt	0.34505215
Pgls	Lactb2	0.34505215
Ywhae	Lactb2	0.34505215
Ywhaz	Lactb2	0.34505215
Hsd3b7	Lactb2	0.34505215
Hsd3b4	Lactb2	0.34505215
Gm10681	Lactb2	0.34505215
Hsd3b4	Ppif	0.34505215
Ywhae	Ppif	0.34505215
Gm10681	Ppif	0.34505215
Rab40c	Dnajb11	0.34505215
Hsd3b4	Dnajb11	0.34505215
Hsd3b7	Dnajb11	0.34505215
Rab3a	Dnajb11	0.34505215
Hdac4	Dnajb11	0.34505215
Gm10681	Dnajb11	0.34505215
Rab4b	Dnajb11	0.34505215
Ywhah	Dnajb11	0.34505215
Ywhae	Dnajb11	0.34505215
Ppp1ca	Triobp	0.34505215
Pde4dip	Triobp	0.34505215
Ywhae	Triobp	0.34505215
Ywhae	Itfg1	0.34505215
Ywhab	Itfg1	0.34505215
Ywhae	Mlf2	0.34505215
Spata7	Mlf2	0.34505215
Hsd3b7	Dhrs1	0.34505215
Ywhae	Hibadh	0.34505215
Ppp1ca	Hibadh	0.34505215
Gm10681	Hibadh	0.34505215
Hsd3b4	Hibadh	0.34505215
Ywhae	Gstt3	0.34505215
Hsd3b7	Gstt3	0.34505215
Pgls	Gstt3	0.34505215
Ywhae	Cds2	0.34505215
Ywhae	Prss8	0.34505215
Eed	Eif2s2	0.34505215
Atp1b1	Eif2s2	0.34505215
Lat	Eif2s2	0.34505215
Dlg4	St13	0.34505215
Ywhaz	St13	0.34505215
Ywhae	St13	0.34505215
Pgls	St13	0.34505215
Hsd3b7	St13	0.34505215
Ywhae	Sntb1	0.34505215
Snta1	Sntb1	0.34505215
Dmd	Sntb1	0.34505215
Nanog	Dnttip1	0.34505215
Ywhae	Dnttip1	0.34505215
Hsd3b7	Dhrs4	0.34505215
Ywhab	Dhrs4	0.34505215
Hsd3b4	Dhrs4	0.34505215
Gm10681	Dhrs4	0.34505215
Ywhae	Dhrs4	0.34505215
Ywhae	Capg	0.34505215
Ywhae	Mat2b	0.34505215
Pgls	Mat2b	0.34505215
Gm10681	Sardh	0.34505215
Pgls	Sardh	0.34505215
Ywhae	Sardh	0.34505215
Hsd3b4	Sardh	0.34505215
Ywhae	Cstf1	0.34505215
Gm10681	Ndufa10	0.34505215
Ywhae	Ndufa10	0.34505215
Hsd3b4	Ndufa10	0.34505215
Ywhab	Ndufa10	0.34505215
Kcnq1	Ndufa10	0.34505215
Snta1	Ndufa10	0.34505215
Cav3	Ndufa10	0.34505215
Ppp1ca	Ndufa10	0.34505215
Pgls	Etfa	0.34505215
Ywhae	Etfa	0.34505215
Hsd3b4	Etfa	0.34505215
Cav3	Etfa	0.34505215
Snta1	Etfa	0.34505215
Gm10681	Etfa	0.34505215
Ywhae	Pex6	0.34505215
Hdac4	Eif2b2	0.34505215
Ywhae	Eif2b2	0.34505215
Rab8a	Rilpl2	0.34505215
Hmga2	Abcf2	0.34505215
Hsd3b7	Rtcb	0.34505215
Cdk9	Rtcb	0.34505215
Xpo7	Rtcb	0.34505215
Ywhae	Rtcb	0.34505215
Kcnq1	Rtcb	0.34505215
Ywhaz	Rtcb	0.34505215
Rab32	Gnl2	0.34505215
Ywhae	Gnl2	0.34505215
Ift27	Clcc1	0.34505215
Rab32	Clcc1	0.34505215
Ywhae	Cstf3	0.34505215
Stam2	Hgs	0.34505215
Ywhae	Gpx7	0.34505215
Rpgrip1l	Pwp1	0.34505215
Ywhae	Pwp1	0.34505215
Xpo7	Pwp1	0.34505215
Ywhab	Cdk5rap3	0.34505215
Ywhae	Dohh	0.34505215
Ywhae	Gm48551	0.34505215
Gm10681	Grpel1	0.34505215
Ywhae	Grpel1	0.34505215
Hsd3b4	Grpel1	0.34505215
Ywhae	Mbip	0.34505215
Tada2a	Mbip	0.34505215
Kat2a	Mbip	0.34505215
Ywhae	Abhd12	0.34505215
Pgls	Abhd12	0.34505215
Ywhae	Psph	0.34505215
Ywhah	Psph	0.34505215
Paxip1	Dpy30	0.34505215
Ywhae	Dpy30	0.34505215
Cebpa	Dpy30	0.34505215
Rnf2	Yaf2	0.34505215
Kdm2b	Yaf2	0.34505215
Atp6v1a	Park7	0.34505215
Ywhae	Park7	0.34505215
Pgls	Park7	0.34505215
Cnksr2	Park7	0.34505215
Pag1	Park7	0.34505215
Hsd3b7	Park7	0.34505215
Gm10681	Ndufs5	0.34505215
Ywhae	Ndufs5	0.34505215
Hsd3b4	Ndufs5	0.34505215
Ywhah	Gins4	0.34505215
Hmga2	1810037I17Rik	0.34505215
Cox15	Rnps1	0.34505215
Hdac4	Rnps1	0.34505215
Vdac1	Rnps1	0.34505215
Dnm1l	Rnps1	0.34505215
Coq2	Rnps1	0.34505215
Park7	Rnps1	0.34505215
Ywhae	Rnps1	0.34505215
Dok2	Nck1	0.34505215
Ywhae	Dnaja3	0.34505215
Rpgrip1l	Dnaja3	0.34505215
Gm10681	Dnaja3	0.34505215
Hsd3b4	Dnaja3	0.34505215
Ywhae	Tlr3	0.34505215
Abcf1	Nasp	0.34505215
Aire	Nasp	0.34505215
Pag1	Nasp	0.34505215
Ywhae	Nasp	0.34505215
Hdac4	Wdr6	0.34505215
Ywhae	Gtpbp4	0.34505215
Fxr1	Gtpbp4	0.34505215
Hmga2	Gtpbp4	0.34505215
Tnik	Gtpbp4	0.34505215
Rpgrip1l	Gtpbp4	0.34505215
Ikbkg	Erc1	0.34505215
Huwe1	Erc1	0.34505215
Ywhab	Erc1	0.34505215
Ywhae	Erc1	0.34505215
Ywhae	Ddx50	0.34505215
Ywhae	Grk2	0.34505215
Ywhab	Grk2	0.34505215
Mdm2	Rassf1	0.34505215
Bcl2l1	Bbc3	0.34505215
Cbl	Kars	0.34505215
Pgls	Kars	0.34505215
Ywhae	Kars	0.34505215
Gm10681	Pccb	0.34505215
Ywhae	Pccb	0.34505215
Cbl	Pccb	0.34505215
Hsd3b4	Pccb	0.34505215
Ywhaz	Pink1	0.34505215
Ywhae	Aspn	0.34505215
Ywhae	Actl6b	0.34505215
Ywhae	Gigyf1	0.34505215
Sting1	Srrt	0.34505215
Hdac4	Srrt	0.34505215
Ywhae	Srrt	0.34505215
Ywhae	Mccc1	0.34505215
Hsd3b4	Mccc1	0.34505215
Ywhaz	Mccc1	0.34505215
Gm10681	Mccc1	0.34505215
Ezh2	Mccc1	0.34505215
Cblb	Mccc1	0.34505215
Cbl	Mccc1	0.34505215
Ywhab	Mccc1	0.34505215
Cav3	Mccc1	0.34505215
Ywhae	Ppp1r3a	0.34505215
Ppp1ca	Ppp1r3a	0.34505215
Csf1	Ppp1r3a	0.34505215
Cav3	Ppp1r3a	0.34505215
Ywhae	Adar	0.34505215
Cenpc1	Tdrd1	0.34505215
Meikin	Tdrd1	0.34505215
Rab38	Rnf17	0.34505215
Cenpc1	Rnf17	0.34505215
Iqcb1	Pramel1	0.34505215
Hdac4	Tmem121b	0.34505215
Pgls	Mlxipl	0.34505215
Ywhaz	Myo7b	0.34505215
Gm10681	Myo7b	0.34505215
Hsd3b4	Myo7b	0.34505215
Ywhae	Myo7b	0.34505215
Gm10681	Pecr	0.34505215
Hsd3b4	Pecr	0.34505215
Ywhae	Pecr	0.34505215
Nanog	Brms1	0.34505215
Ywhae	Cadm3	0.34505215
Ywhae	Sytl2	0.34505215
Ywhag	Raf1	0.34505215
Rab38	Raf1	0.34505215
Lox	Raf1	0.34505215
Ywhae	Mrpl27	0.34505215
Gm10681	Mrpl3	0.34505215
Hsd3b4	Mrpl3	0.34505215
Ywhae	Mrpl3	0.34505215
Ywhae	Mrpl1	0.34505215
Ywhae	Atoh8	0.34505215
Max	Pcgf6	0.34505215
Rybp	Pcgf6	0.34505215
Tfcp2l1	Pcgf6	0.34505215
Cbx7	Pcgf6	0.34505215
Rnf2	Pcgf6	0.34505215
Nanog	Pcgf6	0.34505215
Ywhae	Acss1	0.34505215
Cav3	Acss1	0.34505215
Gm10681	Acss1	0.34505215
Hsd3b4	Acss1	0.34505215
Kcnq1	Acss1	0.34505215
Snta1	Acss1	0.34505215
Tfcp2l1	Ubqln4	0.34505215
Ywhae	Ubqln4	0.34505215
Pgls	Ankrd17	0.34505215
Cyfip1	Ankrd17	0.34505215
Pde4dip	Pard3	0.34505215
Hdac4	Pard3	0.34505215
Pex5l	Pard3	0.34505215
Ywhae	Nudt7	0.34505215
Hsd3b7	Nudt7	0.34505215
Iqcb1	Hspbp1	0.34505215
Ywhae	Hspbp1	0.34505215
Gm10681	Rtn4	0.34505215
Rab4b	Rtn4	0.34505215
Hsd3b4	Rtn4	0.34505215
Ywhae	Rtn4	0.34505215
Clstn1	Rtn4	0.34505215
Rab19	Nup155	0.34505215
Rab33b	Nup155	0.34505215
Ywhae	Nup155	0.34505215
Pgls	Aadac	0.34505215
Ywhae	Aadac	0.34505215
Hsd3b7	Aadac	0.34505215
Ywhae	Ogfr	0.34505215
Ywhab	Ntm	0.34505215
Ywhae	Ntm	0.34505215
Hsd3b7	Rrbp1	0.34505215
Hsd3b4	Rrbp1	0.34505215
Ywhaz	Rrbp1	0.34505215
Ywhae	Rrbp1	0.34505215
Sting1	Rrbp1	0.34505215
Meioc	Rrbp1	0.34505215
Gm10681	Rrbp1	0.34505215
Ywhae	Ubxn6	0.34505215
Hmga2	Uck2	0.34505215
Shank3	Zfp318	0.34505215
Ywhae	Trim16	0.34505215
Ywhae	Hspb2	0.34505215
Hsd3b4	Arhgdia	0.34505215
Atp5b	Arhgdia	0.34505215
Gm10681	Arhgdia	0.34505215
Ywhah	Arhgdia	0.34505215
Ywhae	Arhgdia	0.34505215
Ywhae	Ino80b	0.34505215
Ywhab	Acsbg1	0.34505215
Ago2	Dhx30	0.34505215
Ywhae	Dhx30	0.34505215
Hdac4	Dhx30	0.34505215
Pgls	Prpf8	0.34505215
Cdk9	Prpf8	0.34505215
Meioc	Prpf8	0.34505215
Sting1	Prpf8	0.34505215
Ywhae	Prpf8	0.34505215
Meikin	Prpf8	0.34505215
Ezh2	Prpf8	0.34505215
Tnik	Bcl11b	0.34505215
Ywhah	Igf2bp3	0.34505215
Ago2	Igf2bp3	0.34505215
Ywhae	Igf2bp3	0.34505215
Nphp4	2210010C04Rik	0.34505215
Nphp3	2210010C04Rik	0.34505215
Cep290	2210010C04Rik	0.34505215
Hsd3b4	Ndufa5	0.34505215
Ywhaz	Ndufa5	0.34505215
Rab32	Ndufa5	0.34505215
Gm10681	Ndufa5	0.34505215
Rab4a	Ndufa5	0.34505215
Ywhae	Ndufa5	0.34505215
Rab5c	Ndufa5	0.34505215
Snta1	Cox6c	0.34505215
Ywhae	Cox6c	0.34505215
Cav3	Cox6c	0.34505215
Cenpc1	Cenpq	0.34505215
Lrrk2	Atp5l	0.34505215
Ywhae	Tpbpa	0.34505215
Ywhah	Rwdd4a	0.34505215
Ywhae	Sike1	0.34505215
Ywhae	Nsmce3	0.34505215
Ywhae	Psmd8	0.34505215
Ywhae	Pno1	0.34505215
Ywhah	Pno1	0.34505215
Ywhae	1700019D03Rik	0.34505215
Gm10681	Mydgf	0.34505215
Hsd3b7	Mydgf	0.34505215
Hsd3b4	Mydgf	0.34505215
Ywhae	Mydgf	0.34505215
Ywhah	Nop16	0.34505215
Hdac4	Nop16	0.34505215
Ywhae	Nop16	0.34505215
Hsd3b7	Glo1	0.34505215
Ywhae	Glo1	0.34505215
Pgls	Glo1	0.34505215
Ywhaz	Glo1	0.34505215
Cav3	Mgst3	0.34505215
Atp1b1	Mgst3	0.34505215
Cacna1c	Mgst3	0.34505215
B9d1	Tmem107	0.34505215
Ywhae	Mrpl42	0.34505215
Gm10681	Glod4	0.34505215
Hsd3b4	Glod4	0.34505215
Pgls	Glod4	0.34505215
Dlg4	Glod4	0.34505215
Ywhae	Glod4	0.34505215
Cenpc1	Pmf1	0.34505215
Ywhae	Fdx2	0.34505215
Hmga2	Arpc5	0.34505215
Lrrk2	Arpc5	0.34505215
Ywhae	Metap1d	0.34505215
Ywhae	Ftl1-ps1	0.34505215
Ywhae	Ftl1	0.34505215
Ywhah	Atg3	0.34505215
Pgls	Atg3	0.34505215
Hsd3b7	Lap3	0.34505215
Hsd3b4	Lap3	0.34505215
Pgls	Lap3	0.34505215
Gm10681	Lap3	0.34505215
Ywhae	Lap3	0.34505215
Dlg4	Lap3	0.34505215
Hmga2	Ormdl3	0.34505215
Ywhae	Rpl3l	0.34505215
Hsd3b7	Rpl3l	0.34505215
Hdac4	Chmp3	0.34505215
Gm10681	Myl9	0.34505215
Ywhae	Myl9	0.34505215
Ywhaz	Myl9	0.34505215
Hsd3b4	Myl9	0.34505215
Hdac4	Mcts2	0.34505215
Tsc1	Lamtor1	0.34505215
Ywhae	Lamtor1	0.34505215
Pgls	Lamtor1	0.34505215
Rraga	Lamtor1	0.34505215
Hmga2	Lamtor1	0.34505215
Ywhah	Mzt2	0.34505215
Kat2a	Med21	0.34505215
Cdk9	Med21	0.34505215
Tada2a	Med21	0.34505215
B9d1	Tmem218	0.34505215
Ywhah	Nudcd2	0.34505215
Ywhah	Ncbp2	0.34505215
Xpo7	Ncbp2	0.34505215
Gm10681	Ndufc2	0.34505215
Ywhae	Ndufc2	0.34505215
Hsd3b4	Ndufc2	0.34505215
Ywhaz	Ndufc2	0.34505215
Ywhae	Prl8a9	0.34505215
Ywhae	Pgls	0.34505215
Atp1b1	Decr1	0.34505215
Ywhae	Decr1	0.34505215
Gm10681	Decr1	0.34505215
Ywhab	Decr1	0.34505215
Prkce	Decr1	0.34505215
Hsd3b4	Decr1	0.34505215
Cav3	Decr1	0.34505215
Snta1	Decr1	0.34505215
Cacna1c	Decr1	0.34505215
Ywhae	Mtap	0.34505215
Cacna1c	Uqcrq	0.34505215
Ywhae	Uqcrq	0.34505215
Cyc1	Uqcrq	0.34505215
Cav3	Uqcrq	0.34505215
Ywhah	Rpa3	0.34505215
Pou5f1	Rpa3	0.34505215
Hmga2	Rpa3	0.34505215
Ywhae	Pkp2	0.34505215
Snta1	Ndufa2	0.34505215
Ywhae	Ndufa2	0.34505215
Hsd3b4	Ndufa2	0.34505215
Cacna1c	Ndufa2	0.34505215
Cav3	Ndufa2	0.34505215
Gm10681	Ndufa2	0.34505215
Pgls	Vps25	0.34505215
Ywhae	Vps25	0.34505215
Ywhah	Fis1	0.34505215
Cenpc1	Cenpm	0.34505215
Ywhah	Trappc5	0.34505215
Sdhc	Sdhb	0.34505215
Hsd3b4	Sdhb	0.34505215
Cav3	Sdhb	0.34505215
Kcnq1	Sdhb	0.34505215
Ywhae	Sdhb	0.34505215
Ppp1ca	Sdhb	0.34505215
Snta1	Sdhb	0.34505215
Prkce	Sdhb	0.34505215
Gm10681	Sdhb	0.34505215
Kat2a	Med4	0.34505215
Ywhae	Med4	0.34505215
Tfcp2l1	Med4	0.34505215
Cdk9	Med4	0.34505215
Tada2a	Med4	0.34505215
Ywhae	Uqcrb	0.34505215
Hsd3b4	Uqcrb	0.34505215
Gm10681	Uqcrb	0.34505215
Hsd3b7	Cisd2	0.34505215
Hsd3b4	Cisd2	0.34505215
Ywhae	Cisd2	0.34505215
Gm10681	Cisd2	0.34505215
Ywhae	Tpbpb	0.34505215
Trpm7	Bzw1	0.34505215
Cav3	Ndufb4	0.34505215
Kcnq1	Ndufb4	0.34505215
Hsd3b4	Ndufb4	0.34505215
Ywhaz	Ndufb4	0.34505215
Snta1	Ndufb4	0.34505215
Gm10681	Ndufb4	0.34505215
Ywhae	Ndufb4	0.34505215
Ap1g1	Rab5a	0.34505215
Cyfip1	Nipsnap3b	0.34505215
Ywhae	Nipsnap3b	0.34505215
Ywhah	Mrps17	0.34505215
Ywhae	Rgs10	0.34505215
H3c15	Asf1a	0.34505215
H3c14	Asf1a	0.34505215
Tfcp2l1	Asf1a	0.34505215
H3c4	Asf1a	0.34505215
H3c13	Asf1a	0.34505215
Pou5f1	Asf1a	0.34505215
H3c2	Asf1a	0.34505215
H3c6	Asf1a	0.34505215
H3c3	Asf1a	0.34505215
H3c7	Asf1a	0.34505215
Hdac4	Rtraf	0.34505215
Ywhae	Rtraf	0.34505215
Hsd3b7	Rtraf	0.34505215
Atp1b1	Rtraf	0.34505215
Trpm7	Rtraf	0.34505215
Ywhaz	Rtraf	0.34505215
Coq2	Nudt21	0.34505215
Cenpc1	Nudt21	0.34505215
Pgls	Nudt21	0.34505215
Ywhae	Nudt21	0.34505215
Pgls	Pcyox1	0.34505215
Gm10681	Pcyox1	0.34505215
Ywhaz	Pcyox1	0.34505215
Hsd3b7	Pcyox1	0.34505215
Ywhae	Pcyox1	0.34505215
Hsd3b4	Pcyox1	0.34505215
Cav3	Ndufb5	0.34505215
Hsd3b4	Ndufb5	0.34505215
Gm10681	Ndufb5	0.34505215
Ywhae	Ndufb5	0.34505215
Hsd3b7	Gm20075	0.34505215
Hsd3b7	Btf3l4	0.34505215
Ywhae	Gm20075	0.34505215
Ywhae	Btf3l4	0.34505215
Pgls	Gm20075	0.34505215
Pgls	Btf3l4	0.34505215
Ywhaz	Gm20075	0.34505215
Ywhaz	Btf3l4	0.34505215
Ywhah	Rpp14	0.34505215
Xpo7	Rpp14	0.34505215
Pag1	Cotl1	0.34505215
Ywhae	Snrpb2	0.34505215
Cdk9	Med30	0.34505215
Tfcp2l1	Med30	0.34505215
Pou5f1	Rnf2	0.34505215
Tfcp2l1	Rnf2	0.34505215
Ywhae	Rnf2	0.34505215
Nanog	Rnf2	0.34505215
Trpm7	Rnf2	0.34505215
Hdac4	Denr	0.34505215
Ywhae	Ndufb9	0.34505215
Ywhah	Rwdd1	0.34505215
Ywhae	Rwdd1	0.34505215
Ywhae	Txndc17	0.34505215
Ywhae	Rpl21	0.34505215
Hsd3b4	Rpl21	0.34505215
Hsd3b7	Rpl21	0.34505215
Gm10681	Rpl21	0.34505215
Sting1	Glrx3	0.34505215
Ywhae	Glrx3	0.34505215
Ywhah	Glrx3	0.34505215
Cav3	Trap1	0.34505215
Ywhae	Trap1	0.34505215
Nphp4	Trap1	0.34505215
Hsd3b4	Trap1	0.34505215
Gm10681	Trap1	0.34505215
Rpgrip1l	Trap1	0.34505215
Fus	Gemin2	0.34505215
Hmga2	Gemin2	0.34505215
Hsd3b4	Atp5pb	0.34505215
Gm10681	Atp5pb	0.34505215
Cacna1c	Atp5pb	0.34505215
Cav3	Atp5pb	0.34505215
Hmga2	Atp5pb	0.34505215
Ppp1ca	Atp5pb	0.34505215
Ywhae	Atp5pb	0.34505215
Ywhae	Lsm7	0.34505215
Ywhah	Lsm7	0.34505215
Prkce	Acot13	0.34505215
Ywhae	Acot13	0.34505215
Dlgap1	Ppp6c	0.34505215
Shank3	Ppp6c	0.34505215
Pde4dip	Ppp6c	0.34505215
Ywhae	Ppp6c	0.34505215
Xpo7	Ppp6c	0.34505215
Rpgrip1l	Ppp6c	0.34505215
Syt1	Psenen	0.34505215
Hmbox1	Nop10	0.34505215
Ywhae	Nop10	0.34505215
Ywhah	Nop10	0.34505215
Hmga2	Riok2	0.34505215
Rpgrip1l	Riok2	0.34505215
Hmga2	Sec61b	0.34505215
Pgls	Mri1	0.34505215
Ywhae	Mri1	0.34505215
Hmga2	Rbm7	0.34505215
Ywhae	Rbm7	0.34505215
Ywhae	Rab5if	0.34505215
Gm10681	Txndc12	0.34505215
Ywhae	Txndc12	0.34505215
Ywhaz	Txndc12	0.34505215
Hsd3b7	Txndc12	0.34505215
Hsd3b4	Txndc12	0.34505215
Spata7	Zwint	0.34505215
Ywhae	Gm9803	0.34505215
Ywhae	Pam16	0.34505215
Gm10681	Gm9803	0.34505215
Gm10681	Pam16	0.34505215
Hsd3b4	Gm9803	0.34505215
Hsd3b4	Pam16	0.34505215
Gm10681	Mrps24	0.34505215
Ywhae	Mrps24	0.34505215
Hsd3b4	Mrps24	0.34505215
Cav3	Ywhab	0.34505215
Sdha	Ywhab	0.34505215
Dlgap1	Ywhab	0.34505215
Nedd4l	Ywhab	0.34505215
Crk	Ywhab	0.34505215
Cdc25b	Ywhab	0.34505215
Soat1	Ywhab	0.34505215
Cbl	Ywhab	0.34505215
Dnm1l	Ywhab	0.34505215
Hmga2	Ywhab	0.34505215
Nrip1	Ywhab	0.34505215
Park7	Ywhab	0.34505215
Sod1	Ywhab	0.34505215
Bad	Ywhab	0.34505215
Ywhah	Ykt6	0.34505215
Hsd3b4	Ifitm3	0.34505215
Gm10681	Ifitm3	0.34505215
Ywhae	Ifitm3	0.34505215
Ywhaz	Ifitm3	0.34505215
Cbl	Cyb5b	0.34505215
